endpoint,operation,msglen,time
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,18
client,decrypt,256,17
client,encrypt,256,17
server,decrypt,256,26
server,encrypt,256,18
client,decrypt,256,24
client,encrypt,256,22
server,decrypt,256,35
server,encrypt,256,17
client,decrypt,256,27
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,24
client,decrypt,256,26
client,encrypt,256,27
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,16
client,encrypt,256,17
server,decrypt,256,16
server,encrypt,256,17
client,decrypt,256,17
client,encrypt,256,16
server,decrypt,256,25
server,encrypt,256,18
client,decrypt,256,25
client,encrypt,256,17
server,decrypt,256,27
server,encrypt,256,17
client,decrypt,256,27
client,encrypt,256,16
server,decrypt,256,22
server,encrypt,256,17
client,decrypt,256,24
client,encrypt,256,17
server,decrypt,256,19
server,encrypt,256,18
client,decrypt,256,22
client,encrypt,256,17
server,decrypt,256,24
server,encrypt,256,18
client,decrypt,256,23
client,encrypt,256,17
server,decrypt,256,18
server,encrypt,256,25
client,decrypt,256,16
client,encrypt,256,16
server,decrypt,256,18
server,encrypt,256,18
client,decrypt,256,27
client,encrypt,256,16
server,decrypt,256,18
server,encrypt,256,18
client,decrypt,256,17
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,16
client,encrypt,256,17
server,decrypt,256,16
server,encrypt,256,18
client,decrypt,256,16
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,17
client,encrypt,256,16
server,decrypt,256,25
server,encrypt,256,16
client,decrypt,256,17
client,encrypt,256,17
server,decrypt,256,34
server,encrypt,256,17
client,decrypt,256,21
client,encrypt,256,16
server,decrypt,256,23
server,encrypt,256,17
client,decrypt,256,16
client,encrypt,256,16
server,decrypt,256,16
server,encrypt,256,17
client,decrypt,256,23
client,encrypt,256,17
server,decrypt,256,24
server,encrypt,256,17
client,decrypt,256,17
client,encrypt,256,17
server,decrypt,256,25
server,encrypt,256,16
client,decrypt,256,26
client,encrypt,256,16
server,decrypt,256,25
server,encrypt,256,17
client,decrypt,256,28
client,encrypt,256,16
server,decrypt,256,23
server,encrypt,256,16
client,decrypt,256,25
client,encrypt,256,16
server,decrypt,256,23
server,encrypt,256,16
client,decrypt,256,26
client,encrypt,256,17
server,decrypt,256,35
server,encrypt,256,17
client,decrypt,256,35
client,encrypt,256,17
server,decrypt,256,16
server,encrypt,256,17
client,decrypt,256,25
client,encrypt,256,24
server,decrypt,256,45
server,encrypt,256,17
client,decrypt,256,45
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,17
client,encrypt,256,16
server,decrypt,256,25
server,encrypt,256,17
client,decrypt,256,16
client,encrypt,256,17
server,decrypt,256,19
server,encrypt,256,17
client,decrypt,256,16
client,encrypt,256,17
server,decrypt,256,31
server,encrypt,256,17
client,decrypt,256,32
client,encrypt,256,17
server,decrypt,256,33
server,encrypt,256,17
client,decrypt,256,17
client,encrypt,256,17
server,decrypt,256,26
server,encrypt,256,16
client,decrypt,256,24
client,encrypt,256,16
server,decrypt,256,28
server,encrypt,256,18
client,decrypt,256,27
client,encrypt,256,17
server,decrypt,256,46
server,encrypt,256,25
client,decrypt,256,28
client,encrypt,256,16
server,decrypt,256,32
server,encrypt,256,17
client,decrypt,256,16
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,17
client,encrypt,256,16
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,16
client,encrypt,256,16
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,17
client,encrypt,256,17
server,decrypt,256,24
server,encrypt,256,22
client,decrypt,256,17
client,encrypt,256,25
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,24
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,23
client,encrypt,256,20
server,decrypt,256,29
server,encrypt,256,17
client,decrypt,256,34
client,encrypt,256,16
server,decrypt,256,26
server,encrypt,256,17
client,decrypt,256,25
client,encrypt,256,27
server,decrypt,256,25
server,encrypt,256,26
client,decrypt,256,22
client,encrypt,256,16
server,decrypt,256,16
server,encrypt,256,17
client,decrypt,256,16
client,encrypt,256,16
server,decrypt,256,16
server,encrypt,256,18
client,decrypt,256,17
client,encrypt,256,16
server,decrypt,256,26
server,encrypt,256,17
client,decrypt,256,26
client,encrypt,256,18
server,decrypt,256,28
server,encrypt,256,26
client,decrypt,256,17
client,encrypt,256,16
server,decrypt,256,37
server,encrypt,256,18
client,decrypt,256,16
client,encrypt,256,16
server,decrypt,256,17
server,encrypt,256,18
client,decrypt,256,17
client,encrypt,256,16
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,17
client,encrypt,256,17
server,decrypt,256,16
server,encrypt,256,85
client,decrypt,256,17
client,encrypt,256,25
server,decrypt,256,20
server,encrypt,256,17
client,decrypt,256,23
client,encrypt,256,16
server,decrypt,256,16
server,encrypt,256,17
client,decrypt,256,17
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,36
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,16
client,encrypt,256,17
server,decrypt,256,16
server,encrypt,256,24
client,decrypt,256,16
client,encrypt,256,16
server,decrypt,256,36
server,encrypt,256,17
client,decrypt,256,28
client,encrypt,256,16
server,decrypt,256,18
server,encrypt,256,17
client,decrypt,256,21
client,encrypt,256,17
server,decrypt,256,18
server,encrypt,256,17
client,decrypt,256,16
client,encrypt,256,16
server,decrypt,256,16
server,encrypt,256,17
client,decrypt,256,17
client,encrypt,256,16
server,decrypt,256,16
server,encrypt,256,18
client,decrypt,256,17
client,encrypt,256,17
server,decrypt,256,44
server,encrypt,256,17
client,decrypt,256,25
client,encrypt,256,17
server,decrypt,256,17
