endpoint,operation,msglen,time
client,encrypt,256,5
server,decrypt,256,14
server,encrypt,256,5
client,decrypt,256,4
client,encrypt,256,5
server,decrypt,256,5
server,encrypt,256,5
client,decrypt,256,5
client,encrypt,256,8
server,decrypt,256,4
server,encrypt,256,7
client,decrypt,256,4
client,encrypt,256,5
server,decrypt,256,14
server,encrypt,256,5
client,decrypt,256,5
client,encrypt,256,5
server,decrypt,256,6
server,encrypt,256,5
client,decrypt,256,4
client,encrypt,512,7
server,decrypt,512,6
server,encrypt,512,7
client,decrypt,512,12
client,encrypt,512,7
server,decrypt,512,7
server,encrypt,512,8
client,decrypt,512,51
client,encrypt,512,15
server,decrypt,512,7
server,encrypt,512,7
client,decrypt,512,15
client,encrypt,512,7
server,decrypt,512,6
server,encrypt,512,8
client,decrypt,512,16
client,encrypt,512,7
server,decrypt,512,6
server,encrypt,512,7
client,decrypt,512,10
client,encrypt,1024,16
server,decrypt,1024,10
server,encrypt,1024,11
client,decrypt,1024,14
client,encrypt,1024,10
server,decrypt,1024,10
server,encrypt,1024,12
client,decrypt,1024,9
client,encrypt,1024,12
server,decrypt,1024,16
server,encrypt,1024,11
client,decrypt,1024,10
client,encrypt,1024,10
server,decrypt,1024,15
server,encrypt,1024,12
client,decrypt,1024,10
client,encrypt,1024,12
server,decrypt,1024,10
server,encrypt,1024,14
client,decrypt,1024,14
client,encrypt,2048,20
server,decrypt,2048,25
server,encrypt,2048,33
client,decrypt,2048,17
client,encrypt,2048,19
server,decrypt,2048,18
server,encrypt,2048,20
client,decrypt,2048,27
client,encrypt,2048,18
server,decrypt,2048,18
server,encrypt,2048,19
client,decrypt,2048,28
client,encrypt,2048,18
server,decrypt,2048,26
server,encrypt,2048,20
client,decrypt,2048,21
client,encrypt,2048,46
server,decrypt,2048,18
server,encrypt,2048,20
client,decrypt,2048,18
