endpoint,operation,msglen,time
client,encrypt,256,5
server,decrypt,256,5
server,encrypt,256,5
client,decrypt,256,4
client,encrypt,256,4
server,decrypt,256,4
server,encrypt,256,5
client,decrypt,256,4
client,encrypt,256,5
server,decrypt,256,5
server,encrypt,256,5
client,decrypt,256,5
client,encrypt,256,7
server,decrypt,256,6
server,encrypt,256,4
client,decrypt,256,4
client,encrypt,256,4
server,decrypt,256,4
server,encrypt,256,4
client,decrypt,256,5
client,encrypt,512,7
server,decrypt,512,9
server,encrypt,512,7
client,decrypt,512,6
client,encrypt,512,7
server,decrypt,512,10
server,encrypt,512,6
client,decrypt,512,7
client,encrypt,512,8
server,decrypt,512,10
server,encrypt,512,9
client,decrypt,512,9
client,encrypt,512,8
server,decrypt,512,8
server,encrypt,512,7
client,decrypt,512,8
client,encrypt,512,9
server,decrypt,512,9
server,encrypt,512,6
client,decrypt,512,7
client,encrypt,1024,10
server,decrypt,1024,24
server,encrypt,1024,15
client,decrypt,1024,14
client,encrypt,1024,12
server,decrypt,1024,10
server,encrypt,1024,11
client,decrypt,1024,10
client,encrypt,1024,11
server,decrypt,1024,11
server,encrypt,1024,83
client,decrypt,1024,10
client,encrypt,1024,10
server,decrypt,1024,10
server,encrypt,1024,11
client,decrypt,1024,10
client,encrypt,1024,15
server,decrypt,1024,10
server,encrypt,1024,11
client,decrypt,1024,10
client,encrypt,2048,18
server,decrypt,2048,18
server,encrypt,2048,18
client,decrypt,2048,56
client,encrypt,2048,18
server,decrypt,2048,27
server,encrypt,2048,18
client,decrypt,2048,17
client,encrypt,2048,18
server,decrypt,2048,18
server,encrypt,2048,19
client,decrypt,2048,18
client,encrypt,2048,18
server,decrypt,2048,19
server,encrypt,2048,18
client,decrypt,2048,19
client,encrypt,2048,29
server,decrypt,2048,18
server,encrypt,2048,19
client,decrypt,2048,24
