endpoint,operation,msglen,time
client,encrypt,256,6
server,decrypt,256,4
server,encrypt,256,5
client,decrypt,256,4
client,encrypt,256,6
server,decrypt,256,4
server,encrypt,256,5
client,decrypt,256,6
client,encrypt,256,5
server,decrypt,256,5
server,encrypt,256,8
client,decrypt,256,5
client,encrypt,256,5
server,decrypt,256,6
server,encrypt,256,5
client,decrypt,256,5
client,encrypt,256,5
server,decrypt,256,4
server,encrypt,256,5
client,decrypt,256,5
client,encrypt,512,7
server,decrypt,512,6
server,encrypt,512,7
client,decrypt,512,6
client,encrypt,512,7
server,decrypt,512,6
server,encrypt,512,7
client,decrypt,512,7
client,encrypt,512,8
server,decrypt,512,6
server,encrypt,512,7
client,decrypt,512,6
client,encrypt,512,7
server,decrypt,512,7
server,encrypt,512,7
client,decrypt,512,16
client,encrypt,512,8
server,decrypt,512,7
server,encrypt,512,7
client,decrypt,512,7
client,encrypt,1024,11
server,decrypt,1024,10
server,encrypt,1024,11
client,decrypt,1024,11
client,encrypt,1024,11
server,decrypt,1024,12
server,encrypt,1024,11
client,decrypt,1024,10
client,encrypt,1024,11
server,decrypt,1024,10
server,encrypt,1024,10
client,decrypt,1024,19
client,encrypt,1024,11
server,decrypt,1024,11
server,encrypt,1024,11
client,decrypt,1024,10
client,encrypt,1024,11
server,decrypt,1024,10
server,encrypt,1024,10
client,decrypt,1024,11
client,encrypt,2048,18
server,decrypt,2048,18
server,encrypt,2048,18
client,decrypt,2048,27
client,encrypt,2048,19
server,decrypt,2048,19
server,encrypt,2048,18
client,decrypt,2048,25
client,encrypt,2048,17
server,decrypt,2048,25
server,encrypt,2048,18
client,decrypt,2048,19
client,encrypt,2048,18
server,decrypt,2048,18
server,encrypt,2048,18
client,decrypt,2048,27
client,encrypt,2048,19
server,decrypt,2048,18
server,encrypt,2048,18
client,decrypt,2048,19
